Customer_Id,Customer_Fname,Customer_Lname,Customer_Email,Customer_Password,Customer_Segment,Customer_Street,Customer_Country,Customer_City,Customer_State,Customer_Zipcode,Latitude,Longitude
7186,Mary,Meadows,XXXXXXXXX,XXXXXXXXX,Consumer,9257 Round Field,Puerto Rico,Caguas,PR,725,18.22509003,-66.3706131
7759,Jesse,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2049 Silver Byway,Puerto Rico,Caguas,PR,725,18.26331902,-66.37050629
6866,Wayne,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2861 Velvet Pointe,Puerto Rico,Caguas,PR,725,18.24591827,-66.37057495
7186,Mary,Meadows,XXXXXXXXX,XXXXXXXXX,Consumer,9257 Round Field,Puerto Rico,Caguas,PR,725,18.22509003,-66.3706131
7759,Jesse,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2049 Silver Byway,Puerto Rico,Caguas,PR,725,18.26331902,-66.37050629
6866,Wayne,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2861 Velvet Pointe,Puerto Rico,Caguas,PR,725,18.24591827,-66.37057495
7186,Mary,Meadows,XXXXXXXXX,XXXXXXXXX,Consumer,9257 Round Field,Puerto Rico,Caguas,PR,725,18.22509003,-66.3706131
4614,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3892 Emerald Mountain Corner,Puerto Rico,Caguas,PR,725,18.27383995,-66.37052918
8430,Gloria,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8719 Dewy Goose Via,Puerto Rico,Caguas,PR,725,18.22891235,-66.37062073
7580,Joseph,Porter,XXXXXXXXX,XXXXXXXXX,Consumer,1491 Merry Lake Grove,Puerto Rico,Caguas,PR,725,18.24435425,-66.3706131
2654,Donna,Martinez,XXXXXXXXX,XXXXXXXXX,Consumer,5404 Hidden Lake Vale,Puerto Rico,Caguas,PR,725,18.23560143,-66.37057495
2654,Donna,Martinez,XXXXXXXXX,XXXXXXXXX,Consumer,5404 Hidden Lake Vale,Puerto Rico,Caguas,PR,725,18.23560143,-66.37057495
9264,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4204 Iron Hollow,Puerto Rico,Caguas,PR,725,18.29763031,-66.37051392
9726,Steven,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4097 Middle Spring Centre,Puerto Rico,Caguas,PR,725,18.24162674,-66.37054443
5501,Samuel,White,XXXXXXXXX,XXXXXXXXX,Consumer,3323 Rocky Robin Pointe,Puerto Rico,Caguas,PR,725,18.2282753,-66.37052918
7357,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Bright Blossom Mall ,Puerto Rico,Caguas,PR,725,18.24830818,-66.37062836
8724,Michael,House,XXXXXXXXX,XXXXXXXXX,Consumer,8478 Foggy Log Nook,Puerto Rico,Caguas,PR,725,18.20038986,-66.37050629
4047,Marilyn,Potter,XXXXXXXXX,XXXXXXXXX,Consumer,1155 Cotton Inlet,Puerto Rico,Caguas,PR,725,18.24645615,-66.37052918
4114,Mary,Schultz,XXXXXXXXX,XXXXXXXXX,Consumer,6888 Dewy Nectar Inlet,Puerto Rico,Caguas,PR,725,18.22067261,-66.37055206
7580,Joseph,Porter,XXXXXXXXX,XXXXXXXXX,Consumer,1491 Merry Lake Grove,Puerto Rico,Caguas,PR,725,18.24435425,-66.3706131
4047,Marilyn,Potter,XXXXXXXXX,XXXXXXXXX,Consumer,1155 Cotton Inlet,Puerto Rico,Caguas,PR,725,18.24645615,-66.37052918
7759,Jesse,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2049 Silver Byway,Puerto Rico,Caguas,PR,725,18.26331902,-66.37050629
230,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5835 Harvest Vista,Puerto Rico,Caguas,PR,725,18.24765778,-66.02529144
6767,Brenda,Carey,XXXXXXXXX,XXXXXXXXX,Consumer,9526 Bright Heath,Puerto Rico,Caguas,PR,725,18.27326965,-66.37050629
5644,Carl,Horn,XXXXXXXXX,XXXXXXXXX,Consumer,143 Clear Pony Byway,Puerto Rico,Caguas,PR,725,18.24708366,-66.37052918
4309,Elizabeth,Gardner,XXXXXXXXX,XXXXXXXXX,Consumer,4388 Burning Goose Ridge,Puerto Rico,Caguas,PR,725,18.28530121,-66.3706131
5459,Mary,Chambers,XXXXXXXXX,XXXXXXXXX,Consumer,3313 Golden Ridge,Puerto Rico,Caguas,PR,725,18.25763512,-66.37059784
5537,James,Bryan,XXXXXXXXX,XXXXXXXXX,Consumer,9753 Little Willow Estates,Puerto Rico,Caguas,PR,725,18.29483223,-66.37055206
5459,Mary,Chambers,XXXXXXXXX,XXXXXXXXX,Consumer,3313 Golden Ridge,Puerto Rico,Caguas,PR,725,18.25763512,-66.37059784
4013,Gloria,Thornton,XXXXXXXXX,XXXXXXXXX,Consumer,5883 Dusty Drive,Puerto Rico,Caguas,PR,725,18.26889801,-66.37062836
230,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5835 Harvest Vista,Puerto Rico,Caguas,PR,725,18.24765778,-66.02529144
10428,Tammy,Chavez,XXXXXXXXX,XXXXXXXXX,Consumer,3200 Sunny Grove Jetty,Puerto Rico,Caguas,PR,725,18.22735786,-66.37055969
8531,Marie,Harris,XXXXXXXXX,XXXXXXXXX,Consumer,1510 Red Spring Lane,Puerto Rico,Caguas,PR,725,18.22038841,-66.37057495
8048,Debra,Bryant,XXXXXXXXX,XXXXXXXXX,Consumer,6361 Jagged Glade,Puerto Rico,Caguas,PR,725,18.26474571,-66.37058258
230,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5835 Harvest Vista,Puerto Rico,Caguas,PR,725,18.24765778,-66.02529144
3675,Joyce,Pittman,XXXXXXXXX,XXXXXXXXX,Consumer,8428 Noble Elk Loop,Puerto Rico,Caguas,PR,725,18.29870606,-66.3706131
8430,Gloria,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8719 Dewy Goose Via,Puerto Rico,Caguas,PR,725,18.22891235,-66.37062073
5501,Samuel,White,XXXXXXXXX,XXXXXXXXX,Consumer,3323 Rocky Robin Pointe,Puerto Rico,Caguas,PR,725,18.2282753,-66.37052918
7749,Amy,Gibson,XXXXXXXXX,XXXXXXXXX,Consumer,4905 Umber Corners,Puerto Rico,Caguas,PR,725,18.25349426,-66.37063599
7153,Victoria,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8916 Hidden View Diversion,Puerto Rico,Caguas,PR,725,18.22260094,-66.37062073
4614,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3892 Emerald Mountain Corner,Puerto Rico,Caguas,PR,725,18.27383995,-66.37052918
10567,Diana,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4271 Indian Trail,Puerto Rico,Caguas,PR,725,18.22832871,-66.37062836
9482,Mary,Clayton,XXXXXXXXX,XXXXXXXXX,Consumer,7250 Lazy Cider Cove,Puerto Rico,Caguas,PR,725,18.24875259,-66.37059021
6487,Stephen,Salinas,XXXXXXXXX,XXXXXXXXX,Consumer,3155 Burning Grove,Puerto Rico,Caguas,PR,725,18.22804642,-66.3705368
10738,Joshua,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1185 Easy Rabbit Abbey,Puerto Rico,Caguas,PR,725,18.27792931,-66.37062836
7759,Jesse,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2049 Silver Byway,Puerto Rico,Caguas,PR,725,18.26331902,-66.37050629
9482,Mary,Clayton,XXXXXXXXX,XXXXXXXXX,Consumer,7250 Lazy Cider Cove,Puerto Rico,Caguas,PR,725,18.24875259,-66.37059021
5865,David,Middleton,XXXXXXXXX,XXXXXXXXX,Consumer,3283 Fallen Bend,Puerto Rico,Caguas,PR,725,18.27507019,-66.37059784
14948,Hadley,Gross,XXXXXXXXX,XXXXXXXXX,Consumer,857 Little Prairie Walk,Puerto Rico,Caguas,PR,725,18.24409294,-66.03705597
9767,Mary,Clayton,XXXXXXXXX,XXXXXXXXX,Consumer,112 Pleasant Butterfly Thicket,Puerto Rico,Caguas,PR,725,18.25218582,-66.37062836
8755,Catherine,Lutz,XXXXXXXXX,XXXXXXXXX,Consumer,9729 Middle Shadow Run,Puerto Rico,Caguas,PR,725,18.20644951,-66.37060547
287,Andrew,Salazar,XXXXXXXXX,XXXXXXXXX,Consumer,3939 Easy Fawn Nook,Puerto Rico,Caguas,PR,725,18.3590107,-66.07815552
2838,Mary,Carter,XXXXXXXXX,XXXXXXXXX,Consumer,588 Rocky Quail Round,Puerto Rico,Caguas,PR,725,18.21827889,-66.37059021
1371,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1463 Silent Expressway,Puerto Rico,Caguas,PR,725,18.2939949,-66.37059784
1847,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1585 Jagged Fawn Heights,Puerto Rico,Caguas,PR,725,18.27706718,-66.37051392
7840,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2893 Shady Drive,Puerto Rico,Caguas,PR,725,18.22612,-66.37058258
11834,Betty,Hansen,XXXXXXXXX,XXXXXXXXX,Consumer,6283 Fallen Bend,Puerto Rico,Caguas,PR,725,18.23854065,-66.37060547
4659,Paul,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5913 Red Robin Corner,Puerto Rico,Caguas,PR,725,18.29800606,-66.37062836
3099,Brittany,Copeland,XXXXXXXXX,XXXXXXXXX,Consumer,5735 Round Beacon Terrace,Puerto Rico,Caguas,PR,725,18.27332115,-66.37055206
4080,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,107 Wishing Gate,Puerto Rico,Caguas,PR,725,18.27618027,-66.37058258
12107,Sharon,Patterson,XXXXXXXXX,XXXXXXXXX,Consumer,2580 Rustic Bay,Puerto Rico,Caguas,PR,725,18.27624703,-66.37054443
7012,Mary,Allen,XXXXXXXXX,XXXXXXXXX,Consumer,9526 Foggy Cove,Puerto Rico,Caguas,PR,725,18.22857666,-66.37056732
12107,Sharon,Patterson,XXXXXXXXX,XXXXXXXXX,Consumer,2580 Rustic Bay,Puerto Rico,Caguas,PR,725,18.27624703,-66.37054443
10127,Mary,Warren,XXXXXXXXX,XXXXXXXXX,Consumer,7906 Gentle Close,Puerto Rico,Caguas,PR,725,18.2745533,-66.37054443
2357,Pamela,Mathis,XXXXXXXXX,XXXXXXXXX,Consumer,9144 Pleasant Pointe,Puerto Rico,Caguas,PR,725,18.2015667,-66.37054443
6265,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5656 Burning By-pass,Puerto Rico,Caguas,PR,725,18.26937294,-66.37059021
12370,Johnny,Cruz,XXXXXXXXX,XXXXXXXXX,Consumer,1777 Cozy Island,Puerto Rico,Caguas,PR,725,18.25476456,-66.37062073
754,Jacqueline,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,529 Blue Grove Rise,Puerto Rico,Caguas,PR,725,18.22582817,-66.04740143
11834,Betty,Hansen,XXXXXXXXX,XXXXXXXXX,Consumer,6283 Fallen Bend,Puerto Rico,Caguas,PR,725,18.23854065,-66.37060547
7121,Jason,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4542 Clear Autumn Canyon,Puerto Rico,Caguas,PR,725,18.26350021,-66.37059021
2632,John,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5319 Grand Dale Street,Puerto Rico,Caguas,PR,725,18.28704834,-66.37058258
8713,Mary,Newman,XXXXXXXXX,XXXXXXXXX,Consumer,3587 Pleasant Inlet,Puerto Rico,Caguas,PR,725,18.28479958,-66.37056732
7726,Sarah,Dawson,XXXXXXXXX,XXXXXXXXX,Consumer,4703 Round Hill,Puerto Rico,Caguas,PR,725,18.28285408,-66.37055969
9558,Jessica,Morton,XXXXXXXXX,XXXXXXXXX,Consumer,5078 Bright Park,Puerto Rico,Caguas,PR,725,18.21741867,-66.37056732
1548,Mary,Rodriguez,XXXXXXXXX,XXXXXXXXX,Consumer,9814 High Timber Circuit,Puerto Rico,Caguas,PR,725,18.23248291,-66.3705368
2514,Mary,Luna,XXXXXXXXX,XXXXXXXXX,Consumer,5559 Colonial Prairie Manor,Puerto Rico,Caguas,PR,725,18.2344265,-66.37051392
749,Jesse,Matthews,XXXXXXXXX,XXXXXXXXX,Consumer,529 Cotton Branch Grove,Puerto Rico,Caguas,PR,725,18.2275734,-66.04399109
8140,Mary,Green,XXXXXXXXX,XXXXXXXXX,Consumer,1829 Jagged Gate Forest,Puerto Rico,Caguas,PR,725,18.28873825,-66.37054443
11228,Michael,Trujillo,XXXXXXXXX,XXXXXXXXX,Consumer,4291 Sunny Fox Mews,Puerto Rico,Caguas,PR,725,18.25900269,-66.37052918
1371,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1463 Silent Expressway,Puerto Rico,Caguas,PR,725,18.2939949,-66.37059784
1548,Mary,Rodriguez,XXXXXXXXX,XXXXXXXXX,Consumer,9814 High Timber Circuit,Puerto Rico,Caguas,PR,725,18.23248291,-66.3705368
3076,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7770 Tawny Fox Circle,Puerto Rico,Caguas,PR,725,18.27892494,-66.37060547
10829,Anthony,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1156 Shady Hills Highway,Puerto Rico,Caguas,PR,725,18.29757118,-66.37059784
7728,Mary,Campbell,XXXXXXXXX,XXXXXXXXX,Consumer,7106 Emerald Pony Mountain,Puerto Rico,Caguas,PR,725,18.20676804,-66.37052918
3686,Jacob,Casey,XXXXXXXXX,XXXXXXXXX,Consumer,3312 Harvest Horse Chase,Puerto Rico,Caguas,PR,725,18.29670334,-66.3705368
1739,Justin,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5105 Middle Bay,Puerto Rico,Caguas,PR,725,18.27999878,-66.37059021
7254,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3594 Burning River Bay,Puerto Rico,Caguas,PR,725,18.2951107,-66.37062073
287,Andrew,Salazar,XXXXXXXXX,XXXXXXXXX,Consumer,3939 Easy Fawn Nook,Puerto Rico,Caguas,PR,725,18.3590107,-66.07815552
1404,Jean,Gonzalez,XXXXXXXXX,XXXXXXXXX,Consumer,4208 Rocky Embers Terrace,Puerto Rico,Caguas,PR,725,18.21785736,-66.37058258
1560,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Dusty Mount,Puerto Rico,Caguas,PR,725,18.26159096,-66.37058258
1830,Angela,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7982 Quiet Lagoon Parkway,Puerto Rico,Caguas,PR,725,18.2688446,-66.37060547
10688,Pamela,Rivers,XXXXXXXXX,XXXXXXXXX,Consumer,3262 Sunny Nook,Puerto Rico,Caguas,PR,725,18.22562981,-66.37052155
9554,Mary,Hayes,XXXXXXXXX,XXXXXXXXX,Consumer,6314 Honey Canyon,Puerto Rico,Caguas,PR,725,18.22172546,-66.37059021
1260,Kelly,Calderon,XXXXXXXXX,XXXXXXXXX,Consumer,6567 High Lagoon Heath,Puerto Rico,Caguas,PR,725,18.22154045,-66.37063599
9554,Mary,Hayes,XXXXXXXXX,XXXXXXXXX,Consumer,6314 Honey Canyon,Puerto Rico,Caguas,PR,725,18.22172546,-66.37059021
4932,Gerald,Burton,XXXXXXXXX,XXXXXXXXX,Consumer,2075 Round Barn Path,Puerto Rico,Caguas,PR,725,18.21449089,-66.3706131
10761,David,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2915 Cotton Meadow,Puerto Rico,Caguas,PR,725,18.27095413,-66.37050629
7177,Keith,Wong,XXXXXXXXX,XXXXXXXXX,Consumer,4601 Golden Anchor Valley,Puerto Rico,Caguas,PR,725,18.29461289,-66.37057495
1330,Tiffany,Warner,XXXXXXXXX,XXXXXXXXX,Consumer,357 Quiet Rise,Puerto Rico,Caguas,PR,725,18.25307083,-66.37059784
416,Rachel,Dunn,XXXXXXXXX,XXXXXXXXX,Consumer,3913 Old Link,Puerto Rico,Caguas,PR,725,18.22370529,-66.04720306
778,John,Buckley,XXXXXXXXX,XXXXXXXXX,Consumer,9598 Cinder Close,Puerto Rico,Caguas,PR,725,18.2275734,-66.0437088
3872,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1023 Rocky Hollow,Puerto Rico,Caguas,PR,725,18.23762894,-66.37059784
6247,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1070 Wishing Panda Ramp,Puerto Rico,Caguas,PR,725,18.23559761,-66.37062836
10380,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5509 Red Quail Wood,Puerto Rico,Caguas,PR,725,18.21439552,-66.37057495
7461,Mary,Wood,XXXXXXXXX,XXXXXXXXX,Consumer,6877 Crystal Nectar Circle,Puerto Rico,Caguas,PR,725,18.21560669,-66.37050629
3219,Mary,French,XXXXXXXXX,XXXXXXXXX,Consumer,490 Thunder Village,Puerto Rico,Caguas,PR,725,18.29055023,-66.37054443
1847,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1585 Jagged Fawn Heights,Puerto Rico,Caguas,PR,725,18.27706718,-66.37051392
3889,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7136 Sunny Grove Freeway,Puerto Rico,Caguas,PR,725,18.26630783,-66.37058258
10311,Joyce,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8510 Harvest Lake Parade,Puerto Rico,Caguas,PR,725,18.25927353,-66.37056732
3872,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1023 Rocky Hollow,Puerto Rico,Caguas,PR,725,18.23762894,-66.37059784
3339,Mary,Payne,XXXXXXXXX,XXXXXXXXX,Consumer,4221 Broad Limits,Puerto Rico,Caguas,PR,725,18.28372192,-66.37052918
7936,Deborah,Miles,XXXXXXXXX,XXXXXXXXX,Consumer,8706 Harvest Green,Puerto Rico,Caguas,PR,725,18.21859169,-66.37051392
2512,Mary,Horne,XXXXXXXXX,XXXXXXXXX,Consumer,857 Little Prairie Walk,Puerto Rico,Caguas,PR,725,18.28093147,-66.37051392
3447,Sara,Andersen,XXXXXXXXX,XXXXXXXXX,Consumer,1108 Harvest Street,Puerto Rico,Caguas,PR,725,18.20452118,-66.37063599
778,John,Buckley,XXXXXXXXX,XXXXXXXXX,Consumer,9598 Cinder Close,Puerto Rico,Caguas,PR,725,18.2275734,-66.0437088
5895,Mary,Sullivan,XXXXXXXXX,XXXXXXXXX,Consumer,6590 Emerald Mountain Subdivision,Puerto Rico,Caguas,PR,725,18.26231003,-66.3705368
3219,Mary,French,XXXXXXXXX,XXXXXXXXX,Consumer,490 Thunder Village,Puerto Rico,Caguas,PR,725,18.29055023,-66.37054443
1847,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1585 Jagged Fawn Heights,Puerto Rico,Caguas,PR,725,18.27706718,-66.37051392
10034,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1809 Misty Pine Pines,Puerto Rico,Caguas,PR,725,18.23788834,-66.3705368
9103,Nathan,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,9848 Rustic Embers Port,Puerto Rico,Caguas,PR,725,18.25757027,-66.3706131
7334,Mary,Wilkerson,XXXXXXXXX,XXXXXXXXX,Consumer,4761 Indian Mountain Plaza,Puerto Rico,Caguas,PR,725,18.27061081,-66.3706131
1560,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2407 Dusty Mount,Puerto Rico,Caguas,PR,725,18.26159096,-66.37058258
3099,Brittany,Copeland,XXXXXXXXX,XXXXXXXXX,Consumer,5735 Round Beacon Terrace,Puerto Rico,Caguas,PR,725,18.27332115,-66.37055206
230,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5835 Harvest Vista,Puerto Rico,Caguas,PR,725,18.24765778,-66.02529144
11687,Mary,Wall,XXXXXXXXX,XXXXXXXXX,Consumer,2744 Quiet Cider Lane,Puerto Rico,Caguas,PR,725,18.22773361,-66.37060547
4136,John,Estrada,XXXXXXXXX,XXXXXXXXX,Consumer,7761 Silent Hickory Drive,Puerto Rico,Caguas,PR,725,18.28159523,-66.37060547
4504,Betty,Weiss,XXXXXXXXX,XXXXXXXXX,Consumer,9556 Bright Hickory Avenue,Puerto Rico,Caguas,PR,725,18.27243233,-66.37052155
4003,Joseph,Harper,XXXXXXXXX,XXXXXXXXX,Consumer,8766 Clear Prairie Line,Puerto Rico,Caguas,PR,725,18.26324272,-66.37059784
11455,Mary,Weaver,XXXXXXXXX,XXXXXXXXX,Consumer,2553 Golden Dale,Puerto Rico,Caguas,PR,725,18.25151444,-66.37062073
4003,Joseph,Harper,XXXXXXXXX,XXXXXXXXX,Consumer,8766 Clear Prairie Line,Puerto Rico,Caguas,PR,725,18.26324272,-66.37059784
5252,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,92 Heather Cloud Circle,Puerto Rico,Caguas,PR,725,18.20564461,-66.37062073
749,Jesse,Matthews,XXXXXXXXX,XXXXXXXXX,Consumer,529 Cotton Branch Grove,Puerto Rico,Caguas,PR,725,18.2275734,-66.04399109
3010,Walter,Hamilton,XXXXXXXXX,XXXXXXXXX,Consumer,3440 Grand Road,Puerto Rico,Caguas,PR,725,18.23519135,-66.37054443
4504,Betty,Weiss,XXXXXXXXX,XXXXXXXXX,Consumer,9556 Bright Hickory Avenue,Puerto Rico,Caguas,PR,725,18.27243233,-66.37052155
1830,Angela,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7982 Quiet Lagoon Parkway,Puerto Rico,Caguas,PR,725,18.2688446,-66.37060547
714,Mark,Beltran,XXXXXXXXX,XXXXXXXXX,Consumer,8252 Indian Pond Estates,Puerto Rico,Caguas,PR,725,18.29647827,-66.05078888
8769,Mary,Cantrell,XXXXXXXXX,XXXXXXXXX,Consumer,9203 Red Point,Puerto Rico,Caguas,PR,725,18.27845573,-66.37054443
2632,John,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5319 Grand Dale Street,Puerto Rico,Caguas,PR,725,18.28704834,-66.37058258
1830,Angela,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7982 Quiet Lagoon Parkway,Puerto Rico,Caguas,PR,725,18.2688446,-66.37060547
2955,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Consumer,4417 High Pioneer Orchard,Puerto Rico,Caguas,PR,725,18.29817009,-66.37050629
2469,Shawn,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7497 Sunny Shadow Walk,Puerto Rico,Caguas,PR,725,18.26604652,-66.37051392
2291,Mary,Mcdonald,XXXXXXXXX,XXXXXXXXX,Consumer,2291 Velvet Berry Freeway,Puerto Rico,Caguas,PR,725,18.20957184,-66.37057495
8769,Mary,Cantrell,XXXXXXXXX,XXXXXXXXX,Consumer,9203 Red Point,Puerto Rico,Caguas,PR,725,18.27845573,-66.37054443
3745,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4767 Wishing Round,Puerto Rico,Caguas,PR,725,18.29623985,-66.37059784
11318,Mary,Henry,XXXXXXXXX,XXXXXXXXX,Consumer,3047 Silent Embers Maze,Puerto Rico,Caguas,PR,725,18.23423767,-66.37060547
7735,Mary,Luna,XXXXXXXXX,XXXXXXXXX,Consumer,8189 Clear Isle,Puerto Rico,Caguas,PR,725,18.23408318,-66.37062836
6604,Heather,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8832 Round Cape,Puerto Rico,Caguas,PR,725,18.25843048,-66.37059021
10517,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3261 Heather Estates,Puerto Rico,Caguas,PR,725,18.21581078,-66.3706131
863,Katherine,Scott,XXXXXXXXX,XXXXXXXXX,Consumer,5013 Pleasant Fawn Pathway,Puerto Rico,Caguas,PR,725,18.22412682,-66.04711914
8203,Nicole,Harrison,XXXXXXXXX,XXXXXXXXX,Consumer,710 Rustic Inlet,Puerto Rico,Caguas,PR,725,18.23695564,-66.37057495
10517,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3261 Heather Estates,Puerto Rico,Caguas,PR,725,18.21581078,-66.3706131
1399,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4543 Red Private,Puerto Rico,Caguas,PR,725,18.22639656,-66.37057495
5895,Mary,Sullivan,XXXXXXXXX,XXXXXXXXX,Consumer,6590 Emerald Mountain Subdivision,Puerto Rico,Caguas,PR,725,18.26231003,-66.3705368
3036,Mary,Huerta,XXXXXXXXX,XXXXXXXXX,Consumer,7694 Burning Towers,Puerto Rico,Caguas,PR,725,18.27963257,-66.37057495
8172,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2017 Lazy Gate Downs,Puerto Rico,Caguas,PR,725,18.24622345,-66.37052918
2955,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Consumer,4417 High Pioneer Orchard,Puerto Rico,Caguas,PR,725,18.29817009,-66.37050629
10386,Theresa,Burns,XXXXXXXXX,XXXXXXXXX,Consumer,1735 Shady Robin Cape,Puerto Rico,Caguas,PR,725,18.23372269,-66.37054443
1399,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4543 Red Private,Puerto Rico,Caguas,PR,725,18.22639656,-66.37057495
6265,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5656 Burning By-pass,Puerto Rico,Caguas,PR,725,18.26937294,-66.37059021
12370,Johnny,Cruz,XXXXXXXXX,XXXXXXXXX,Consumer,1777 Cozy Island,Puerto Rico,Caguas,PR,725,18.25476456,-66.37062073
8302,Mary,Jenkins,XXXXXXXXX,XXXXXXXXX,Consumer,4863 Cinder Pointe,Puerto Rico,Caguas,PR,725,18.29304504,-66.37050629
937,Daniel,Cole,XXXXXXXXX,XXXXXXXXX,Consumer,4187 Quiet Butterfly Grove,Puerto Rico,Caguas,PR,725,18.24757958,-66.02545166
4320,Jordan,Taylor,XXXXXXXXX,XXXXXXXXX,Consumer,7192 Green Arbor,Puerto Rico,Caguas,PR,725,18.20847893,-66.37060547
3705,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,9741 Honey Goose Landing,Puerto Rico,Caguas,PR,725,18.23729324,-66.37058258
3745,Kimberly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4767 Wishing Round,Puerto Rico,Caguas,PR,725,18.29623985,-66.37059784
6338,Sharon,Snyder,XXXXXXXXX,XXXXXXXXX,Consumer,139 Honey Leaf Expressway,Puerto Rico,Caguas,PR,725,18.23275375,-66.3706131
2466,Gary,Davis,XXXXXXXXX,XXXXXXXXX,Consumer,7274 Bright Leaf Bank,Puerto Rico,Caguas,PR,725,18.21172714,-66.3705368
11102,Mary,Jackson,XXXXXXXXX,XXXXXXXXX,Consumer,733 Tawny Nectar Link,Puerto Rico,Caguas,PR,725,18.27353287,-66.37055206
10380,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5509 Red Quail Wood,Puerto Rico,Caguas,PR,725,18.21439552,-66.37057495
4705,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6967 Cinder Pond Gate,Puerto Rico,Caguas,PR,725,18.24199867,-66.37055969
10311,Joyce,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8510 Harvest Lake Parade,Puerto Rico,Caguas,PR,725,18.25927353,-66.37056732
1847,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1585 Jagged Fawn Heights,Puerto Rico,Caguas,PR,725,18.27706718,-66.37051392
75,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1510 Broad Rise Expressway,Puerto Rico,Caguas,PR,725,18.22758102,-66.04356384
